Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Total	Inc-GST Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C10867	31/12/2008		I	CI/4	3505.000	Te Puke Times - Job 8891 - Delivery 24 Dec 2008 - 55 grams.  	0.0856	0.0963	300.028	Te Puke Times	S	37.50	I	106
C10867	31/12/2008		I	CI/5	3505.000	Te Puke Times - Job 8892 - Delivery 31 Dec 2008 - 55 grams.  	0.0856	0.0963	300.028	Te Puke Times	S	37.50	I	106

C10868	31/12/2008	rotorua/taupo	I	CI/1	2151.000	Farm Location Maps - Job 9061 - Delivery 20 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	205.636	Farm Location Maps	S	25.71	I	107
C10868	31/12/2008	Far North	I	CI/2	2530.000	FLM Far North Maps - Job 8033 - Delivery IOA - 100 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	241.868	FLM Far North Maps	S	30.23	I	107
C10868	31/12/2008	Weat Coast South Island	I	CI/3	650.000	West Coast maps - Job 8111 - Delivery 08 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	62.140	West Coast maps	S	7.77	I	107

C10869	31/12/2008		I	CI/1	41481.000	Rural Living - Job 8765 - Delivery 15 Dec 2008 - 125 grams.  	0.1103	0.1241	4575.354	Rural Living	S	571.92	I	256

C10870	31/12/2008		I	CI/1	79903.000	December 8pg - Job 8717 - Delivery 02 Dec 2008 - 15 grams.  	0.0642	0.0722	5129.773	December 8pg	S	641.22	I	116

C10871	31/12/2008	952030	I	CI/1	25587.000	Fil The Dairy Farmer Summer 2008 - Job 7848 - Delivery 01 Dec 2008 - 30 grams.  	0.1043	0.1173	2668.724	Fil The Dairy Farmer Summer 2008	S	333.59	I	120

C10872	31/12/2008		I	CI/1	81286.000	NZ Farmers Weekly - Job 8974 - Delivery 01 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.1195	0.1344	9713.677	NZ Farmers Weekly	S	1214.21	I	124
C10872	31/12/2008		I	CI/2	81286.000	NZ Farmers Weekly - Job 8997 - Delivery 08 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.1195	0.1344	9713.677	NZ Farmers Weekly	S	1214.21	I	124
C10872	31/12/2008		I	CI/3	81286.000	NZ Farmers Weekly - Job 8998 - Delivery 15 Dec 2008 - 85 grams. Includes folding fee 0.0100 cents. 	0.1195	0.1344	9713.677	NZ Farmers Weekly	S	1214.21	I	124
C10872	31/12/2008		I	CI/4	81286.000	NZ Farmers Weekly - Job 8999 - Delivery 22 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.1195	0.1344	9713.677	NZ Farmers Weekly	S	1214.21	I	124

C10873	31/12/2008	Canterbury Lifestyler Mailing 4th Issue	I	CI/1	10851.000	CRT Lifestyle Express - 4th Issue - Job 9045 - Delivery 11 Dec 2008 - 25 grams.  	0.0749	0.0843	812.740	CRT Lifestyle Express - 4th Issue	S	101.59	I	125

C10874	31/12/2008	Focus on Culverden	I	CI/1	752.000	Focus on Culverden - Job 9046 - Delivery 11 Dec 2008 - 20 grams.  	0.0749	0.0843	56.325	Focus on Culverden	S	7.04	I	125

C10875	31/12/2008	112580	I	CI/1	1291.000	Local Link Dec - Job 9071 - Delivery IOA - 10 grams.  	0.0856	0.0963	110.510	Local Link Dec	S	13.81	I	233

C10876	31/12/2008	112082	I	CI/1	643.000	Wairarapa Effulent Field Day - Job 8747 - Delivery 02 Dec 2008 - 10 grams.  	0.0856	0.0963	55.041	Wairarapa Effulent Field Day	S	6.88	I	233

C10877	31/12/2008		I	CI/1	1039.000	Suzuki Kingquad - Job 9041 - Delivery IOA - 10 grams.  	0.0749	0.0843	77.821	Suzuki Kingquad	S	9.73	I	128

C10878	31/12/2008	services	I	CI/1	0.000	Effluent & Irrigation - Job 9067 - Delivery 16 Dec 2008 - 5 grams.  	0.0000	0.0000	0.000	Effluent & Irrigation	S	0.00	I	267

C10879	31/12/2008	198893 Oct - Dec 08	I	CI/1	4047.000	Cambridge Edition - Job 8776 - Delivery 03 Dec 2008 - 348 grams. Includes folding fee 0.0100 cents. 	0.1331	0.1497	538.656	Cambridge Edition	S	67.33	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	CI/2	4047.000	Cambridge Edition - Job 8777 - Delivery 10 Dec 2008 - 286 grams. Includes folding fee 0.0100 cents. 	0.1224	0.1377	495.353	Cambridge Edition	S	61.92	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	CI/3	4047.000	Cambridge Edition - Job 8778 - Delivery 17 Dec 2008 - 247 grams.  	0.1017	0.1144	411.580	Cambridge Edition	S	51.45	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	CI/4	4047.000	Cambridge Edition - Job 8779 - Delivery 24 Dec 2008 - 0 grams.  	0.0963	0.1083	389.726	Cambridge Edition	S	48.72	I	141
C10879	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C10880	31/12/2008	198893 Oct - Dec 08	I	CI/1	4047.000	Cambridge Edition CW Edmeades Jewellers - Job 9040 - Delivery 10 Dec 2008 - 25 grams.  	0.0749	0.0843	303.120	Cambridge Edition CW Edmeades Jewellers	S	37.89	I	141
C10880	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition CW Edmeades Jewellers	S	0.25	I	141

C10881	31/12/2008	198893 Oct - Dec 08	I	CI/1	4047.000	Cambridge Edition CW Peak2Sea - Job 9039 - Delivery 10 Dec 2008 - 25 grams.  	0.0749	0.0843	303.120	Cambridge Edition CW Peak2Sea	S	37.89	I	141
C10881	31/12/2008	198893 Oct - Dec 08	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition CW Peak2Sea	S	0.25	I	141

C10882	31/12/2008	199354 Oct - Dec	I	CI/1	2975.000	Dargaville District News - Job 8782 - Delivery 03 Dec 2008 - 110 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C10882	31/12/2008	199354 Oct - Dec	I	CI/2	2975.000	Dargaville District News - Job 8783 - Delivery 10 Dec 2008 - 149 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C10882	31/12/2008	199354 Oct - Dec	I	CI/3	2975.000	Dargaville District News - Job 8784 - Delivery 17 Dec 2008 - 102 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C10882	31/12/2008	199354 Oct - Dec	I	CI/4	2975.000	Dargaville District News - Job 8785 - Delivery 24 Dec 2008 - 125 grams.  	0.0856	0.0963	254.660	Dargaville District News	S	31.83	I	141

C10883	31/12/2008	200769 Oct - Dec	I	CI/1	11345.000	FCN - Thursday - Job 8793 - Delivery 04 Dec 2008 - 200 grams. Includes folding fee 0.0100 cents. 	0.1010	0.1136	1145.845	FCN - Thursday	S	143.23	I	141
C10883	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C10883	31/12/2008	200769 Oct - Dec	I	CI/2	11345.000	FCN - Thursday - Job 8794 - Delivery 11 Dec 2008 - 205 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C10883	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C10883	31/12/2008	200769 Oct - Dec	I	CI/3	11345.000	FCN - Thursday - Job 8795 - Delivery 18 Dec 2008 - 225 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C10883	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C10884	31/12/2008	200769 Oct - Dec	I	CI/1	11345.000	FCN - Tuesday - Job 8788 - Delivery 02 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	963.191	FCN - Tuesday	S	120.40	I	141
C10884	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C10884	31/12/2008	200769 Oct - Dec	I	CI/2	11345.000	FCN - Tuesday - Job 8789 - Delivery 09 Dec 2008 - 95 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	963.191	FCN - Tuesday	S	120.40	I	141
C10884	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C10884	31/12/2008	200769 Oct - Dec	I	CI/3	11345.000	FCN - Tuesday - Job 8790 - Delivery 16 Dec 2008 - 85 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	963.191	FCN - Tuesday	S	120.40	I	141
C10884	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C10884	31/12/2008	200769 Oct - Dec	I	CI/4	11345.000	FCN - Tuesday - Job 8791 - Delivery 23 Dec 2008 - 120 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C10884	31/12/2008	200769 Oct - Dec	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C10885	31/12/2008	199294 Oct - Dec	I	CI/1	2216.000	Matamata Chronicle - Job 8797 - Delivery 02 Dec 2008 - 295 grams. Includes folding fee 0.0100 cents. 	0.1222	0.1375	270.795	Matamata Chronicle	S	33.85	I	141
C10885	31/12/2008	199294 Oct - Dec	I	CI/2	2216.000	Matamata Chronicle - Job 8798 - Delivery 09 Dec 2008 - 217 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	247.527	Matamata Chronicle	S	30.94	I	141
C10885	31/12/2008	199294 Oct - Dec	I	CI/3	2216.000	Matamata Chronicle - Job 8799 - Delivery 16 Dec 2008 - 214 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	247.527	Matamata Chronicle	S	30.94	I	141
C10885	31/12/2008	199294 Oct - Dec	I	CI/4	2216.000	Matamata Chronicle - Job 8800 - Delivery 20 Dec 2008 - 84 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	188.138	Matamata Chronicle	S	23.52	I	141

C10886	31/12/2008	202426 Oct - Dec	I	CI/1	3076.000	Nth Waikato News - Job 8802 - Delivery 03 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C10886	31/12/2008	202426 Oct - Dec	I	CI/2	3076.000	Nth Waikato News - Job 8803 - Delivery 10 Dec 2008 - 45 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C10886	31/12/2008	202426 Oct - Dec	I	CI/3	3076.000	Nth Waikato News - Job 8804 - Delivery 17 Dec 2008 - 65 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C10886	31/12/2008	202426 Oct - Dec	I	CI/4	3076.000	Nth Waikato News - Job 8805 - Delivery 24 Dec 2008 - 65 grams.  	0.0749	0.0843	230.392	Nth Waikato News	S	28.80	I	141

C10887	31/12/2008	203198 Oct - Mar	I	CI/1	3792.000	Piako Post - Job 8809 - Delivery 03 Dec 2008 - 315 grams. Includes folding fee 0.0100 cents. 	0.1331	0.1497	504.715	Piako Post	S	63.09	I	141
C10887	31/12/2008	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C10887	31/12/2008	203198 Oct - Mar	I	CI/2	3792.000	Piako Post - Job 8810 - Delivery 10 Dec 2008 - 258 grams. Includes folding fee 0.0100 cents. 	0.1224	0.1377	464.141	Piako Post	S	58.02	I	141
C10887	31/12/2008	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C10887	31/12/2008	203198 Oct - Mar	I	CI/3	3792.000	Piako Post - Job 8811 - Delivery 17 Dec 2008 - 236 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	423.566	Piako Post	S	52.95	I	141
C10887	31/12/2008	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C10888	31/12/2008	0000211903 OCT-DEC	I	CI/1	3195.000	Rotorua Review - Job 8816 - Delivery 02 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	271.256	Rotorua Review	S	33.91	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	CI/2	3195.000	Rotorua Review - Job 8817 - Delivery 09 Dec 2008 - 129 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	CI/3	3195.000	Rotorua Review - Job 8818 - Delivery 16 Dec 2008 - 51 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	271.256	Rotorua Review	S	33.91	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	CI/4	3195.000	Rotorua Review - Job 8819 - Delivery 23 Dec 2008 - 50 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	271.256	Rotorua Review	S	33.91	I	141
C10888	31/12/2008	0000211903 OCT-DEC	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C10889	31/12/2008	187481	I	CI/1	3425.000	Rotorua Review CW LV Martin-Dec - Job 8973 - Delivery 01 Dec 2008 - 10 grams.  	0.0749	0.0843	256.532	Rotorua Review CW LV Martin-Dec	S	32.07	I	141
C10889	31/12/2008	187481	I	C150	1.000	Bundles	1.5000	1.6875	1.500	Rotorua Review CW LV Martin-Dec	S	0.19	I	141

C10890	31/12/2008	199348 Oct - Dec	I	CI/1	2382.000	Sth Waikato News - Job 8822 - Delivery 03 Dec 2008 - 263 grams. Includes folding fee 0.0100 cents. 	0.1224	0.1377	291.557	Sth Waikato News	S	36.44	I	141
C10890	31/12/2008	199348 Oct - Dec	I	CI/2	2382.000	Sth Waikato News - Job 8823 - Delivery 10 Dec 2008 - 160 grams. Includes folding fee 0.0100 cents. 	0.1010	0.1136	240.582	Sth Waikato News	S	30.07	I	141
C10890	31/12/2008	199348 Oct - Dec	I	CI/3	2382.000	Sth Waikato News - Job 9064 - Delivery 17 Dec 2008 - 225 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	266.069	Sth Waikato News	S	33.26	I	141

C10891	31/12/2008		I	CI/1	11656.000	Waikato Farmers Newspaper - Job 8831 - Delivery 06 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1491	0.1677	1737.910	Waikato Farmers Newspaper	S	217.24	I	141

C10892	31/12/2008	199449 Oct - Dec	I	CI/1	7950.000	Whangarei Leader - Job 8826 - Delivery 02 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C10892	31/12/2008	199449 Oct - Dec	I	CI/2	7950.000	Whangarei Leader - Job 8827 - Delivery 09 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C10892	31/12/2008	199449 Oct - Dec	I	CI/3	7950.000	Whangarei Leader - Job 8828 - Delivery 16 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C10892	31/12/2008	199449 Oct - Dec	I	CI/4	7950.000	Whangarei Leader - Job 8829 - Delivery 23 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141

C10893	31/12/2008	sattrup	I	CI/1	910.000	6 Furness Road Flyer - Job 9047 - Delivery IOA - 15 grams.  	0.0882	0.0992	80.262	6 Furness Road Flyer	S	10.03	I	265
C10893	31/12/2008	sattrup	I	CI/2	910.000	6 Furness Road Flyer - Job 9058 - Delivery 16 Dec 2008 - 15 grams.  	0.0882	0.0992	80.262	6 Furness Road Flyer	S	10.03	I	265

C10894	31/12/2008		I	CI/1	14619.000	Placemakers Riccarton - Job 9031 - Delivery 19 Dec 2008 - 15 grams.  	0.0749	0.0843	1094.963	Placemakers Riccarton	S	136.87	I	237
C10894	31/12/2008		I	CI/2	6357.000	Placemakers Taupo Flyer - Job 8750 - Delivery 06 Dec 2008 - 10 grams.  	0.0749	0.0843	476.139	Placemakers Taupo Flyer	S	59.52	I	237

C10895	31/12/2008		I	CI/1	2471.000	Hinds Contracting & Transport - Job 9051 - Delivery 12 Dec 2008 - 10 grams.  	0.0749	0.0843	185.078	Hinds Contracting & Transport	S	23.13	I	159

C10896	31/12/2008		I	CI/1	830.000	Hibiscus Matters - Job 8966 - Delivery 03 Dec 2008 - 65 grams.  	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C10896	31/12/2008		I	CI/2	830.000	Hibiscus Matters - Job 9008 - Delivery 17 Dec 2008 - 50 grams.  	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240

C10897	31/12/2008	2812061	I	CI/1	1091.000	Adam Ants Electrical - Job 9016 - Delivery 08 Dec 2008 - 10 grams.  	0.0508	0.0572	55.423	Adam Ants Electrical	S	6.93	I	169

C10898	31/12/2008	2812073	I	CI/1	15911.000	Baby City Dec - Job 9033 - Delivery 10 Dec 2008 - 22 grams.  	0.0508	0.0572	808.279	Baby City Dec	S	101.03	I	169

C10899	31/12/2008	2812037	I	CI/1	1731.000	Betta Electrical - Job 8721 - Delivery 07 Dec 2008 - 20 grams.  	0.0508	0.0572	87.935	Betta Electrical	S	10.99	I	169
C10899	31/12/2008	2812038	I	CI/2	1731.000	Betta Electrical - Job 8722 - Delivery 16 Dec 2008 - 20 grams.  	0.0508	0.0572	87.935	Betta Electrical	S	10.99	I	169

C10900	31/12/2008	2811237	I	CI/1	111143.000	Bunnings - Job 8979 - Delivery 03 Dec 2008 - 74 grams.  	0.0776	0.0873	8624.697	Bunnings	S	1078.09	I	169

C10901	31/12/2008	2811136	I	CI/1	4056.000	Cambridge News - Job 9043 - Delivery 04 Dec 2008 - 75 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	355.306	Cambridge News	S	44.41	I	169
C10901	31/12/2008	2811136	I	CI/2	4056.000	Cambridge News - Job 9044 - Delivery 18 Dec 2008 - 75 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	355.306	Cambridge News	S	44.41	I	169

C10902	31/12/2008	2812069	I	CI/1	2344.000	Cartridge World Queenstown - Job 9024 - Delivery 06 Dec 2008 - 17 grams.  	0.0508	0.0572	119.075	Cartridge World Queenstown	S	14.88	I	169

C10903	31/12/2008	2812040	I	CI/1	7133.000	CLICKS Pharmacy - Job 8741 - Delivery 06 Dec 2008 - 20 grams.  	0.0508	0.0572	362.356	CLICKS Pharmacy	S	45.29	I	169

C10904	31/12/2008	2811248	I	CI/1	585.000	Collins Sports Centre - Job 8992 - Delivery 03 Dec 2008 - 54 grams.  	0.0776	0.0873	45.396	Collins Sports Centre	S	5.67	I	169

C10905	31/12/2008	2801035	I	CI/1	25639.000	Dairying Today - Job 8600 - Delivery 08 Dec 2008 - 176 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	2999.763	Dairying Today	S	374.97	I	169

C10906	31/12/2008	2801036	I	CI/1	1208.000	Dannevirke News Xmas Supp - Job 8685 - Delivery 13 Dec 2008 - 20 grams.  	0.0508	0.0572	61.366	Dannevirke News Xmas Supp	S	7.67	I	169

C10907	31/12/2008	2811247	I	CI/1	1554.000	Enterprise Auto One - Job 8987 - Delivery 04 Dec 2008 - 22 grams.  	0.0508	0.0572	78.943	Enterprise Auto One	S	9.87	I	169

C10908	31/12/2008	2812062	I	CI/1	5513.000	FORHOMES-Warkworth 1 - Job 9017 - Delivery 10 Dec 2008 - 18 grams.  	0.0508	0.0572	280.060	FORHOMES-Warkworth 1	S	35.01	I	169

C10909	31/12/2008	2812063	I	CI/1	5513.000	FORHOMES-Warkworth 2 - Job 9018 - Delivery 13 Dec 2008 - 18 grams.  	0.0508	0.0572	280.060	FORHOMES-Warkworth 2	S	35.01	I	169

C10910	31/12/2008		I	CI/1	61866.000	Four Square Northern - Job 8916 - Delivery 06 Dec 2008 - 10 grams.  	0.0508	0.0572	3142.793	Four Square Northern	S	392.85	I	169
C10910	31/12/2008		I	CI/2	61866.000	Four Square Northern - Job 8917 - Delivery 13 Dec 2008 - 10 grams.  	0.0508	0.0572	3142.793	Four Square Northern	S	392.85	I	169
C10910	31/12/2008		I	CI/3	61866.000	Four Square Northern - Job 8918 - Delivery 20 Dec 2008 - 10 grams.  	0.0508	0.0572	3142.793	Four Square Northern	S	392.85	I	169

C10911	31/12/2008	2812072	I	CI/1	8387.000	Furniture City - Job 9032 - Delivery 06 Dec 2008 - 20 grams.  	0.0508	0.0572	426.060	Furniture City	S	53.26	I	169

C10912	31/12/2008	2811249	I	CI/1	3413.000	Furniture To Go Oamaru - Job 8991 - Delivery 03 Dec 2008 - 15 grams.  	0.0508	0.0572	173.380	Furniture To Go Oamaru	S	21.67	I	169

C10913	31/12/2008	2812065	I	CI/1	394.000	Gday Kapune Recruitment - Job 9015 - Delivery 06 Dec 2008 - 10 grams.  	0.0508	0.0572	20.015	Gday Kapune Recruitment	S	2.50	I	169

C10914	31/12/2008	2811246	I	CI/1	1880.000	Grieve Jewellers - Job 8988 - Delivery 02 Dec 2008 - 22 grams.  	0.0508	0.0572	95.504	Grieve Jewellers	S	11.94	I	169

C10915	31/12/2008		I	CI/1	3771.000	Herald - Mid Canterbury Herald - Job 8936 - Delivery 03 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	382.757	Herald - Mid Canterbury Herald	S	47.84	I	169
C10915	31/12/2008		I	CI/2	3771.000	Herald - Mid Canterbury Herald - Job 8937 - Delivery 10 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	382.757	Herald - Mid Canterbury Herald	S	47.84	I	169
C10915	31/12/2008		I	CI/3	3771.000	Herald - Mid Canterbury Herald - Job 8938 - Delivery 17 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	382.757	Herald - Mid Canterbury Herald	S	47.84	I	169
C10915	31/12/2008		I	CI/4	3771.000	Herald - Mid Canterbury Herald - Job 8939 - Delivery 24 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	382.757	Herald - Mid Canterbury Herald	S	47.84	I	169

C10916	31/12/2008		I	CI/1	5234.000	Herald - The High Country Herald - Job 8943 - Delivery 03 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	531.251	Herald - The High Country Herald	S	66.41	I	169
C10916	31/12/2008		I	CI/2	5234.000	Herald - The High Country Herald - Job 8944 - Delivery 10 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	531.251	Herald - The High Country Herald	S	66.41	I	169
